z,pdf,index,obs,chain,sample,y
0.42439358311593095,0.3592240652857632,26650,162,2,88,0.40000000000000036
0.45723164057137317,0.35386130573060837,26651,163,2,88,0.43333333333333374
0.49002976439962054,0.34792252440234406,26652,164,2,88,0.46666666666666684
0.52277625387654,0.34144186383435804,26653,165,2,88,0.5000000000000002
0.5554368857716832,0.33446153921290017,26654,166,2,88,0.5333333333333333
0.5879849654010973,0.3270227519369889,26655,167,2,88,0.5666666666666667
0.6203850847914215,0.31916874090751324,26656,168,2,88,0.6000000000000001
0.6526252272313839,0.3109399823455637,26657,169,2,88,0.6333333333333332
0.6846720440988302,0.3023848529461466,26658,170,2,88,0.666666666666667
0.7164988407098049,0.2935484609257657,26659,171,2,88,0.7000000000000004
0.7480699176867087,0.2844768283285704,26660,172,2,88,0.7333333333333335
0.7793724078973046,0.27520985196467074,26661,173,2,88,0.7666666666666668
0.81037410454464,0.2657945405446637,26662,174,2,88,0.8
0.8410483129447632,0.2562728680011019,26663,175,2,88,0.8333333333333334
0.8713593095327528,0.24668667685566664,26664,176,2,88,0.8666666666666667
0.9012929184895481,0.2370760461690917,26665,177,2,88,0.9000000000000004
0.9308318794335975,0.22773480691163953,26666,178,2,88,0.9333333333333337
0.9599978767522113,0.21882162665328048,26667,179,2,88,0.9666666666666668
0.9888105338799493,0.21032583286985085,26668,180,2,88,1.0000000000000002
1.017310006771042,0.20222981138135632,26669,181,2,88,1.0333333333333337
1.0455204539398917,0.19451737343164682,26670,182,2,88,1.0666666666666667
1.0734696159345372,0.18717237936190875,26671,183,2,88,1.1
1.1011780013450834,0.18018068184034788,26672,184,2,88,1.1333333333333333
1.1286854851962447,0.1735234968196763,26673,185,2,88,1.166666666666667
1.1560156217763957,0.16718321040035883,26674,186,2,88,1.2000000000000004
1.1831961516335756,0.16114290486379815,26675,187,2,88,1.2333333333333334
1.2102481908272935,0.15538756148240734,26676,188,2,88,1.2666666666666668
1.2372118888250239,0.14989909951814567,26677,189,2,88,1.3000000000000003
1.2641099180029776,0.14466040583513357,26678,190,2,88,1.3333333333333333
1.2909700189091948,0.13965534770023202,26679,191,2,88,1.3666666666666667
1.317813637386447,0.13486951315705067,26680,192,2,88,1.4000000000000004
1.34468175271725,0.13028644296456254,26681,193,2,88,1.4333333333333336
1.3715958776795094,0.12589060534649896,26682,194,2,88,1.466666666666667
1.3985837522165496,0.12166741673624996,26683,195,2,88,1.5
1.4256656998377286,0.11758971109226565,26684,196,2,88,1.5333333333333334
1.452878662089517,0.11363321644829481,26685,197,2,88,1.5666666666666669
1.4802364851664132,0.10978896185918242,26686,198,2,88,1.6
1.5077606724634065,0.10604849280749197,26687,199,2,88,1.6333333333333333
1.5354662640325805,0.10240467176201291,26688,200,2,88,1.666666666666667
1.5633908079458316,0.09884876228009584,26689,201,2,88,1.7000000000000002
1.5915467814803577,0.09537389435315927,26690,202,2,88,1.7333333333333336
1.6199556880311494,0.09197354283815196,26691,203,2,88,1.7666666666666668
1.6486390309931975,0.08864171299672599,26692,204,2,88,1.8000000000000003
1.677615693979447,0.08537396323040251,26693,205,2,88,1.8333333333333335
1.7069172476669958,0.08216349716758321,26694,206,2,88,1.8666666666666667
1.7365583031669778,0.07900678485762008,26695,207,2,88,1.9
1.766560363874385,0.0759001137883714,26696,208,2,88,1.9333333333333336
1.7969428237204277,0.07284106760852925,26697,209,2,88,1.966666666666667
1.8277373872563933,0.06982559603457388,26698,210,2,88,2.0000000000000004
1.8589580214009582,0.06685252074302084,26699,211,2,88,2.033333333333333
1.8906262295491156,0.06392054248386826,26700,212,2,88,2.066666666666667
1.92276169720966,0.06102928169087634,26701,213,2,88,2.1
1.9553896765073422,0.05814018468886785,26702,214,2,88,2.1333333333333333
1.988484949009686,0.055222169919008315,26703,215,2,88,2.166666666666667
2.0220212277250926,0.052295702081218295,26704,216,2,88,2.2
2.0559684904562094,0.049380061273924185,26705,217,2,88,2.2333333333333334
2.0903125371000844,0.04649261112039037,26706,218,2,88,2.266666666666667
2.125018025656274,0.04365053572067868,26707,219,2,88,2.3000000000000003
2.1600586610039403,0.040868412809266084,26708,220,2,88,2.3333333333333335
2.19540270927585,0.03815918318571991,26709,221,2,88,2.3666666666666667
2.231037981931795,0.035533176335290725,26710,222,2,88,2.4
2.26692883707847,0.033000623344813775,26711,223,2,88,2.4333333333333336
2.3030489795950406,0.030569233050079803,26712,224,2,88,2.466666666666667
2.3393652271616245,0.028245323750504526,26713,225,2,88,2.5000000000000004
2.375866876366282,0.026032618803544426,26714,226,2,88,2.5333333333333337
2.412518248640083,0.02393492531834311,26715,227,2,88,2.566666666666667
2.4492930488621956,0.021953996805183524,26716,228,2,88,2.6
2.4861569094773412,0.02009062844961648,26717,229,2,88,2.6333333333333333
2.523100085767349,0.018343494520621326,26718,230,2,88,2.666666666666667
2.5600871257049205,0.016711582511019812,26719,231,2,88,2.7
2.597097249027409,0.015200186209141054,26720,232,2,88,2.7333333333333334
2.6341351992510242,0.01381533246517643,26721,233,2,88,2.766666666666667
2.6712456400351723,0.012546178896765958,26722,234,2,88,2.8000000000000003
2.708446521016168,0.011383369012945423,26723,235,2,88,2.8333333333333335
2.745764729572469,0.010318112923897272,26724,236,2,88,2.8666666666666667
2.78321954260519,0.009342634877083596,26725,237,2,88,2.9
2.8208559062849075,0.008449150939767055,26726,238,2,88,2.9333333333333336
2.858690953905585,0.007631224465880394,26727,239,2,88,2.966666666666667
2.8967515728456723,0.006882784181920196,26728,240,2,88,3.0
2.9350573980932744,0.0061984377691258665,26729,241,2,88,3.0333333333333337
2.973654103220152,0.005572791424097008,26730,242,2,88,3.066666666666667
3.0125577360320928,0.005001389394561732,26731,243,2,88,3.1
3.0517951839075557,0.004479996753971493,26732,244,2,88,3.1333333333333333
3.0913861707758152,0.004004826030680237,26733,245,2,88,3.1666666666666665
3.1313776359014365,0.0035720813032574577,26734,246,2,88,3.2
3.1717842724562315,0.003178617788451352,26735,247,2,88,3.2333333333333334
3.2126329678186547,0.0028214150122273683,26736,248,2,88,3.2666666666666666
3.2539432657133487,0.0024977439580721236,26737,249,2,88,3.3000000000000007
3.295754189589881,0.0022029810048805848,26738,250,2,88,3.333333333333334
3.337990633500595,0.0019321471466387536,26739,251,2,88,3.366666666666667
3.3805512903122428,0.001685561789623209,26740,252,2,88,3.4000000000000004
3.4233248608316034,0.001463145551055976,26741,253,2,88,3.4333333333333336
3.4662287548799444,0.0012641222772774184,26742,254,2,88,3.4666666666666672
3.509149127057635,0.0010875016437808297,26743,255,2,88,3.5000000000000004
3.551984274428459,0.0009318875552074198,26744,256,2,88,3.5333333333333337
3.5946214879626672,0.0007957152916667521,26745,257,2,88,3.566666666666667
3.636975536754931,0.0006772232369478236,26746,258,2,88,3.6
3.6789366259687455,0.0005747277601442078,26747,259,2,88,3.6333333333333333
3.7204030526678924,0.0004865187947838106,26748,260,2,88,3.6666666666666665
3.761261716044412,0.0004109698229786478,26749,261,2,88,3.6999999999999997
3.801422708349748,0.00034650176240309306,26750,262,2,88,3.733333333333333
3.8407813033688325,0.000291704109806616,26751,263,2,88,3.7666666666666666
3.8792357981654484,0.0002452735869006333,26752,264,2,88,3.8000000000000007
3.9166737182117464,0.0002060474761971835,26753,265,2,88,3.833333333333334
3.9529984427993012,0.0001729688622909272,26754,266,2,88,3.866666666666667
3.9881113323928017,0.00014512620523408527,26755,267,2,88,3.9000000000000004
4.0222048044351615,0.0001249031409567233,26756,268,2,88,3.9333333333333336
4.05621258213393,0.00010887192920744743,26757,269,2,88,3.966666666666667
4.090220297828158,9.478864466958023e-05,26758,270,2,88,4.0
4.124227951517837,8.243175519116522e-05,26759,271,2,88,4.033333333333333
4.158235543202982,7.16029016952981e-05,26760,272,2,88,4.066666666666666
4.192243072883584,6.212473393461164e-05,26761,273,2,88,4.1000000000000005
4.226250540559639,5.383891612264907e-05,26762,274,2,88,4.133333333333334
4.2602579462311585,4.660429302991821e-05,26763,275,2,88,4.166666666666667
4.2942652898981315,4.0295207163137223e-05,26764,276,2,88,4.2
4.328272571560563,3.479995775362155e-05,26765,277,2,88,4.233333333333333
4.362279791218456,3.0019392453805603e-05,26766,278,2,88,4.266666666666667
4.396286948871807,2.5865622868883008e-05,26767,279,2,88,4.300000000000001
4.430294044520612,2.22608553240489e-05,26768,280,2,88,4.333333333333334
4.464301078164877,1.9136328577920166e-05,26769,281,2,88,4.366666666666667
4.498308049804598,1.643135053142955e-05,26770,282,2,88,4.4
4.532314959439783,1.4092426341594468e-05,26771,283,2,88,4.433333333333334
4.566321807070422,1.2072470724650056e-05,26772,284,2,88,4.466666666666667
4.600328592696519,1.0330097617341036e-05,26773,285,2,88,4.5
4.634335316318071,8.828980753745097e-06,26774,286,2,88,4.533333333333333
4.668341977935087,7.537279103445485e-06,26775,287,2,88,4.566666666666666
4.7023485775475615,6.427121501507966e-06,26776,288,2,88,4.6000000000000005
4.736355115155493,5.474145178357063e-06,26777,289,2,88,4.633333333333334
4.7703615907588794,4.657083265696183e-06,26778,290,2,88,4.666666666666667
4.804368004865207,3.957397624443672e-06,26779,291,2,88,4.7
4.838374395394771,3.3589526422771046e-06,26780,292,2,88,4.733333333333333
4.872380785924335,2.847710520377564e-06,26781,293,2,88,4.766666666666667
4.9063871764539,2.41149055566247e-06,26782,294,2,88,4.800000000000001
4.940393566983464,2.039731758816813e-06,26783,295,2,88,4.833333333333334
4.974399957513027,1.7232897995107154e-06,26784,296,2,88,4.866666666666667
5.008406348042591,1.4542576048963355e-06,26785,297,2,88,4.9
5.042412738572155,1.2258071116872656e-06,26786,298,2,88,4.933333333333334
5.076419129101719,1.0320499010544023e-06,26787,299,2,88,4.966666666666667
5.110425519631283,8.679146583149532e-07,26788,300,2,88,5.0
-5.0185285898343315,1.382298928441074e-06,26789,0,2,89,-5.0
-4.984522199304768,1.6385829756465877e-06,26790,1,2,89,-4.966666666666667
-4.9505158087752035,1.940138224566381e-06,26791,2,2,89,-4.933333333333333
-4.91650941824564,2.294534927324692e-06,26792,3,2,89,-4.9
-4.882503027716076,2.710531385694383e-06,26793,4,2,89,-4.866666666666667
-4.8484966371865115,3.1982468054638628e-06,26794,5,2,89,-4.833333333333333
-4.814490246656948,3.7693570351247603e-06,26795,6,2,89,-4.8
-4.780483856127384,4.437315859247425e-06,26796,7,2,89,-4.766666666666667
-4.74647746559782,5.217604774175626e-06,26797,8,2,89,-4.733333333333333
-4.712495211583786,6.1069868678817215e-06,26798,9,2,89,-4.7
-4.678733525212939,7.100416944361681e-06,26799,10,2,89,-4.666666666666667
-4.645235578954831,8.235442138274502e-06,26800,11,2,89,-4.633333333333334
-4.612001372809454,9.528998931888379e-06,26801,12,2,89,-4.6
-4.579030906776817,1.0999575164817389e-05,26802,13,2,89,-4.566666666666666
-4.546324180856911,1.2667289774799128e-05,26803,14,2,89,-4.533333333333333
-4.513881195049743,1.4553968906204616e-05,26804,15,2,89,-4.5
-4.481701949355312,1.668321723774805e-05,26805,16,2,89,-4.466666666666667
-4.449786443773612,1.908048331525202e-05,26806,17,2,89,-4.433333333333334
-4.418134678304648,2.1773117618943424e-05,26807,18,2,89,-4.3999999999999995
-4.386746652948419,2.4790422049167517e-05,26808,19,2,89,-4.366666666666666
-4.355622367704929,2.8163689481115574e-05,26809,20,2,89,-4.333333333333333
-4.324761822574173,3.192623201962686e-05,26810,21,2,89,-4.300000000000001
-4.294165017556152,3.611339658062665e-05,26811,22,2,89,-4.266666666666667
-4.263831952650863,4.076256643750864e-05,26812,23,2,89,-4.233333333333333
-4.2337626278583125,4.591314739971016e-05,26813,24,2,89,-4.2
-4.203957043178496,5.16065373377129e-05,26814,25,2,89,-4.166666666666666
-4.174415198611419,5.7886077834225496e-05,26815,26,2,89,-4.133333333333333
-4.145137094157072,6.479698682578777e-05,26816,27,2,89,-4.1000000000000005
-4.116122729815461,7.238627120242154e-05,26817,28,2,89,-4.066666666666666
-4.087372105586588,8.070261845515657e-05,26818,29,2,89,-4.033333333333333
-4.058885221470449,8.979626660165631e-05,26819,30,2,89,-4.0
-4.030662077467046,9.971885177805813e-05,26820,31,2,89,-3.9666666666666663
-4.002702673576378,0.00011052323305942591,26821,32,2,89,-3.933333333333333
-3.9750448622158983,0.00012184439247498894,26822,33,2,89,-3.9
-3.9477502800236404,0.00013404619482241964,26823,34,2,89,-3.866666666666667
-3.9207883551298393,0.00014724487052490215,26824,35,2,89,-3.833333333333333
-3.8941441491794806,0.00016151296030453624,26825,36,2,89,-3.8
-3.867799511708551,0.00017693209896336507,26826,37,2,89,-3.7666666666666666
-3.8417433891682076,0.00019358765409219653,26827,38,2,89,-3.7333333333333334
-3.8159466950172067,0.00021158595926463835,26828,39,2,89,-3.7
-3.790394649309843,0.0002310327686060594,26829,40,2,89,-3.666666666666667
-3.7650691015821054,0.0002520482098995551,26830,41,2,89,-3.633333333333333
-3.739958363889857,0.0002747594659112886,26831,42,2,89,-3.6
-3.715033643989559,0.00029932444194707427,26832,43,2,89,-3.566666666666667
-3.690280502033098,0.00032590079611689686,26833,44,2,89,-3.533333333333333
-3.6656807875564614,0.0003546687243416167,26834,45,2,89,-3.5
-3.6412223599084887,0.00038582061990867224,26835,46,2,89,-3.466666666666667
-3.6168763577668037,0.00041959450351136305,26836,47,2,89,-3.433333333333333
-3.592628863069154,0.0004562284188717309,26837,48,2,89,-3.4
-3.5684617253515243,0.0004959956792213329,26838,49,2,89,-3.3666666666666667
-3.544362532948368,0.0005391897700631112,26839,50,2,89,-3.3333333333333335
-3.5203039998752272,0.0005859930848231025,26840,51,2,89,-3.3
-3.496288582567127,0.0006363122494699991,26841,52,2,89,-3.2666666666666666
-3.4723196853154286,0.0006903403770709036,26842,53,2,89,-3.2333333333333334
-3.448406407572296,0.0007482713077362755,26843,54,2,89,-3.1999999999999997
-3.424541615380754,0.0008103421623118676,26844,55,2,89,-3.1666666666666665
-3.4007337287604793,0.0008767604738073248,26845,56,2,89,-3.1333333333333333
-3.3769861800092014,0.0009477481033180783,26846,57,2,89,-3.0999999999999996
-3.353302401424641,0.0010235302332116862,26847,58,2,89,-3.0666666666666664
-3.3296923451481337,0.0011043091933269646,26848,59,2,89,-3.033333333333333
-3.3061474447450765,0.001190356928418858,26849,60,2,89,-2.9999999999999996
-3.2826767000236083,0.001281885030155124,26850,61,2,89,-2.966666666666667
-3.2592835432814518,0.0013791231879112654,26851,62,2,89,-2.9333333333333336
-3.2359779769372254,0.001482266591494571,26852,63,2,89,-2.9000000000000004
-3.2127515182807755,0.001591595346653822,26853,64,2,89,-2.8666666666666663
-3.189613033118509,0.0017073078625947724,26854,65,2,89,-2.8333333333333335
-3.166565953748145,0.0018296203551144237,26855,66,2,89,-2.8
-3.1436202985078885,0.001958700143223689,26856,67,2,89,-2.7666666666666666
-3.120767737127438,0.002094816555917379,26857,68,2,89,-2.7333333333333334
-3.0980105491849383,0.0022407428685049463,26858,69,2,89,-2.7
-3.0752871520816423,0.0024050543833706185,26859,70,2,89,-2.666666666666666
-3.052505413750436,0.0025916600487760596,26860,71,2,89,-2.6333333333333333
-3.029557345497322,0.0028044590647890487,26861,72,2,89,-2.6
-3.00635210087357,0.003047878356579676,26862,73,2,89,-2.5666666666666664
-2.982793318869132,0.0033271399588231674,26863,74,2,89,-2.533333333333333
-2.958784618354655,0.0036484746494207907,26864,75,2,89,-2.5
-2.9342201274572584,0.004019095656751303,26865,76,2,89,-2.466666666666667
-2.9090105281142824,0.004447307556145344,26866,77,2,89,-2.433333333333333
-2.88305945931568,0.004943079464771416,26867,78,2,89,-2.4
-2.85626785930992,0.005518428922576102,26868,79,2,89,-2.3666666666666667
-2.828530043875217,0.006187615084914832,26869,80,2,89,-2.333333333333333
-2.799759187919996,0.00696722942446684,26870,81,2,89,-2.3
-2.769858930434207,0.007877424820015789,26871,82,2,89,-2.2666666666666666
-2.7387284936291514,0.008942646509923036,26872,83,2,89,-2.233333333333333
-2.7062604517641216,0.010192411181933633,26873,84,2,89,-2.2
-2.672371437303632,0.011661318052100158,26874,85,2,89,-2.1666666666666665
-2.6369650892376337,0.013391681378085675,26875,86,2,89,-2.133333333333333
-2.5999472858624917,0.015420525241089843,26876,87,2,89,-2.0999999999999996
-2.561313387269349,0.017741594479890845,26877,88,2,89,-2.066666666666667
-2.521161835032291,0.02038604303275399,26878,89,2,89,-2.033333333333333
-2.479575222889445,0.02339351533094211,26879,90,2,89,-1.9999999999999998
-2.436636910632904,0.02680564069559766,26880,91,2,89,-1.9666666666666668
-2.392412441184759,0.030668434675462375,26881,92,2,89,-1.9333333333333336
-2.347002825609933,0.03502708057580445,26882,93,2,89,-1.8999999999999997
-2.3004906576465554,0.03992869277015401,26883,94,2,89,-1.8666666666666667
-2.2529635516272988,0.045419187590407445,26884,95,2,89,-1.8333333333333335
-2.2044829758257176,0.051547088377896594,26885,96,2,89,-1.7999999999999996
-2.1551497614146924,0.05835458340685797,26886,97,2,89,-1.7666666666666666
-2.1050465021323492,0.06588124231353701,26887,98,2,89,-1.7333333333333334
-2.0542642400789415,0.07415867629746425,26888,99,2,89,-1.6999999999999997
-2.0028620224254925,0.08321655953693546,26889,100,2,89,-1.6666666666666665
-1.950939673679834,0.0930695316785424,26890,101,2,89,-1.6333333333333333
-1.898579787580093,0.10372227384750306,26891,102,2,89,-1.6
-1.845876007221097,0.11516231611596352,26892,103,2,89,-1.5666666666666664
-1.7928866122173472,0.12736937743249666,26893,104,2,89,-1.5333333333333332
-1.739708902955326,0.1403093864862922,26894,105,2,89,-1.5
