variable,var_fqn,var_index,sample_size,mean,var,sd,rhat,ess_bulk,ess_tail,mcse_mean,mcse_sd,q_0.05,q_0.5,q_0.95,hdi_low,hdi_high,r,pdf_gaussian,model,job,run,fold,a,b,nparam,trafo_target_slope
pdf,pdf[134],"(134,)",40000,0.09996858771628885,2.432780198066306e-5,0.00493232216918796,0.9999641276362352,31912.33665804486,32404.333946723047,2.76394055172631e-5,2.1299991980305743e-5,0.0920108855993873,0.0999048447041403,0.108179242314046,0.09171082227110204,0.1078319324222557,1.457831325301204,0.1378520039988926,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[135],"(135,)",40000,0.09012566136520168,2.2149776615575943e-5,0.004706354918148,1.0000037685423098,30070.956204030328,31685.70394682287,2.7165888244260898e-5,2.0309797435581443e-5,0.08256375505425634,0.09007185610539911,0.0980123822288136,0.08237073465375275,0.0978076609452706,1.5060240963855414,0.12835020082267,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[136],"(136,)",40000,0.0812672746654659,2.338891952732023e-5,0.00483620921045814,1.000074141888318,28177.67427749023,30731.24388115409,2.880314179416115e-5,2.130485240287435e-5,0.07350632570535384,0.08116407461145576,0.08945219372044329,0.07336117035281067,0.0892227627914349,1.5542168674698789,0.11922610422693376,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[137],"(137,)",40000,0.07374934563073678,2.4731673712843737e-5,0.00497309498329196,1.0000879968271088,27284.154353872033,28511.027703858057,3.0078927012611597e-5,2.235092726472633e-5,0.06574568550717191,0.07366934615167359,0.08212928096583519,0.06545056582016842,0.08180642045687159,1.602409638554216,0.11049369235252174,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[138],"(138,)",40000,0.06741067731642865,2.459340459733947e-5,0.00495917378172407,1.0000958902887154,27156.450511627347,29008.12226759765,3.005953566878614e-5,2.2506404192384472e-5,0.05941879577076444,0.06734540807063669,0.07573410921161823,0.05909691664360364,0.07535757966194209,1.6506024096385534,0.10216330925454647,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[139],"(139,)",40000,0.06210231961368174,2.2725006843101183e-5,0.00476707529236755,1.0000875594479914,27467.470956670622,29331.062291937946,2.87687987120992e-5,2.166691590015755e-5,0.05441974965762545,0.06202901615873525,0.07008236358694916,0.05429644442303282,0.0699144492896364,1.6987951807228905,0.09424183849753176,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[140],"(140,)",40000,0.05769218933290542,1.965534998055833e-5,0.00443343546029017,1.000098983513333,28038.761140334085,29963.226660219796,2.6466950658771112e-5,2.00136117994204e-5,0.05051641757825951,0.05761954229745716,0.06512663177344351,0.05036548966674738,0.06492825621989133,1.7469879518072278,0.08673290245374515,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[141],"(141,)",40000,0.0540790355568504,1.6255930947743508e-5,0.00403186445056669,1.0002042681615533,28943.169944742785,31019.114892979425,2.369324763619322e-5,1.7985602049972025e-5,0.04756442215332769,0.05400743778452195,0.06085255520494656,0.04752785903758384,0.06079484332874457,1.7951807228915655,0.07963708270443924,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[142],"(142,)",40000,0.05115342958983068,1.361432234423735e-5,0.00368975911737302,1.0003272305044046,29645.354009066003,32412.55628442046,2.14156046689154e-5,1.632456882138935e-5,0.04522924869830699,0.05107679832285206,0.05740057841010724,0.04529285188822899,0.0574506937743152,1.8433734939759028,0.07295215696615882,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[143],"(143,)",40000,0.0488243153083418,1.2781567420007947e-5,0.0035751318045644,1.0003775362248737,28952.01840128804,31041.15814566596,2.0939998750337364e-5,1.5916084403887916e-5,0.04311909554849461,0.04874586290876684,0.05489928652842556,0.04279702889095601,0.05455765207612746,1.89156626506024,0.06667334806643534,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[144],"(144,)",40000,0.04674424933882687,1.377776998805205e-5,0.00371184185924616,1.0002523320254997,27470.271067936425,28091.35571620806,2.227202771779638e-5,1.6758143007443836e-5,0.04086128417574782,0.04661223648765082,0.05304026035623295,0.04073919053998889,0.05288139635365262,1.939759036144578,0.06079358066676885,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[145],"(145,)",40000,0.04460393760378128,1.4792763597294706e-5,0.00384613619068471,1.000143010342393,26735.33085913401,27185.495062222373,2.3385689776217444e-5,1.7501232705526653e-5,0.03852376080173156,0.04446415093274431,0.05112967454741333,0.03832115636525476,0.05089502182290986,1.9879518072289144,0.0553037416665674,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[146],"(146,)",40000,0.04242393052252377,1.486684951073865e-5,0.003855755374857,1.0000897130987598,26810.209697247818,28106.390479429618,2.342734403129762e-5,1.7554670030104047e-5,0.03632371911606124,0.04228276530239672,0.04896675661865291,0.03626013664476728,0.04888246669507479,2.036144578313253,0.05019294050982495,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[147],"(147,)",40000,0.04022445467340411,1.383920485803045e-5,0.00372010817826988,1.0000951934985385,27625.45058503776,28341.746264441936,2.230556447529638e-5,1.6851771488072538e-5,0.03431028436834536,0.04010878780720267,0.04656535770063742,0.03401281526282413,0.04621155636980041,2.084337349397589,0.04544876594659444,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[148],"(148,)",40000,0.03802634347378437,1.2022193144205747e-5,0.00346730343988029,1.000087089093625,29120.821875035097,29484.855932821734,2.029382032867985e-5,1.5572790570699965e-5,0.03248473250551549,0.0379192788138253,0.04389231444194275,0.03239304261886011,0.04378247748354004,2.1325301204819267,0.04105753616349198,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[149],"(149,)",40000,0.03584578721541531,9.919634228674247e-6,0.00314954508281342,1.0000692931529769,31469.243805107693,32633.880474257985,1.7756884708002595e-5,1.4023645156826596e-5,0.03081170113607619,0.03576689012849893,0.04116836508724595,0.03079825887918917,0.04115053671742098,2.1807228915662646,0.03700453958153454,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[150],"(150,)",40000,0.03369709518617664,8.128848340615245e-6,0.00285111352643405,1.000052334689271,34602.07153597624,32559.262176726657,1.534052045025806e-5,1.26603110171609e-5,0.02911765379157993,0.03364191803293862,0.03850615627663469,0.02904431208655347,0.03841303226755248,2.2289156626506013,0.03327426401591316,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[151],"(151,)",40000,0.03159194840689038,7.187698867621389e-6,0.00268098841243698,1.0000585105519273,36456.417057165025,33125.338469461385,1.4043826672707331e-5,1.1996967066703557e-5,0.02730469693493257,0.03153568974248076,0.03611139850090439,0.02710776993076859,0.03587198230408788,2.2771084337349388,0.02985061229185684,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[152],"(152,)",40000,0.02956826148972313,7.29469957558002e-6,0.00270087015155857,1.0000971799408327,34504.06513170385,32126.42102962593,1.4518920396238568e-5,1.2262622152303458e-5,0.02530986041697104,0.02948049522724685,0.03415521288058847,0.02512922879310132,0.03395446683666035,2.325301204819276,0.02671710280530807,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[153],"(153,)",40000,0.02768249637007719,7.666559717513163e-6,0.00276885530815771,1.0001308963822892,31824.22278933119,30225.113853621733,1.5471049037832505e-5,1.2733750761281497e-5,0.02333110622390252,0.02757349766843421,0.03242961400888981,0.02303541385735737,0.03209868828643494,2.3734939759036133,0.02385705389938676,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[154],"(154,)",40000,0.02592721807193556,7.742381104357829e-6,0.00278251345088533,1.0001496936298524,29665.709942431084,28916.360400504032,1.6062834636604906e-5,1.2890353920361908e-5,0.02153841339399932,0.0258227319388548,0.03070121015083768,0.02118080501268082,0.03029195919793401,2.421686746987951,0.02125375129124061,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[155],"(155,)",40000,0.02429330220512456,7.362646572978211e-6,0.00271341971928012,1.0001523404940729,28363.265856832415,29436.717230587787,1.605515938008985e-5,1.258103579473237e-5,0.02001676845665752,0.02420117384113374,0.028925478003688,0.01984259932012049,0.02872152859534298,2.469879518072288,0.01889059812357172,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[156],"(156,)",40000,0.0227736943813729,6.60438315346811e-6,0.00256989944423281,1.0001388027877938,27590.612132409155,29830.29101553745,1.541738806224991e-5,1.185068358108304e-5,0.0187018205079749,0.02269354702724825,0.02714687874313917,0.01851443257771588,0.02692600570411394,2.518072289156626,0.01675124752667972,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[157],"(157,)",40000,0.02136261154007415,5.652534029603307e-6,0.00237750584218068,1.000107351175601,27438.569131763943,30612.377946216,1.4316749948664008e-5,1.0830381960754336e-5,0.01757134666196188,0.02130283893735715,0.02539544248186128,0.01734970907409392,0.02514651378397688,2.5662650602409625,0.01481971785710897,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[158],"(158,)",40000,0.02005225232748068,4.760011573931036e-6,0.00218174507537682,1.000058531263375,27583.476265091816,31090.32583002253,1.3119878962081629e-5,9.758583398940557e-6,0.0165786102219516,0.0199913826665437,0.02374918338988275,0.01647322173200069,0.02363255168701861,2.6144578313253004,0.01308049102579125,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[159],"(159,)",40000,0.01883634862193203,4.173156828057007e-6,0.00204283059210914,1.0000029699690345,27331.124552136072,30954.072109532637,1.2338235008890396e-5,8.989065236187673e-6,0.01558165742439653,0.01877465962592581,0.02232108868170328,0.01535506900052513,0.02204983310305144,2.662650602409638,0.01151859454076737,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[160],"(160,)",40000,0.01770931552765311,4.055369671120081e-6,0.00201379484335422,0.9999963616666226,26369.966730985863,29382.674772225135,1.2367322785483172e-5,8.908220506260827e-6,0.01454471990750495,0.01762609703136924,0.02115466777297096,0.01433357633570457,0.02092090112457951,2.7108433734939745,0.01011966806685534,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[161],"(161,)",40000,0.01666955207731555,4.141333204266039e-6,0.00203502658564109,1.0000025849147272,25561.73103460952,29754.118476617947,1.2681353909277958e-5,9.176447446487415e-6,0.01350733910194751,0.01657845515103384,0.02018227594185179,0.01325942050344091,0.01988903315577995,2.7590361445783125,0.00887001544752092,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[162],"(162,)",40000,0.01571059971944344,4.150034126936843e-6,0.00203716325485633,1.0000044539708888,25114.338071935825,28029.605077919332,1.2800206272379356e-5,9.320910817236806e-6,0.01254050957430725,0.01561031490902913,0.01922926019815931,0.01233871845543001,0.01899086118277685,2.807228915662649,0.0077566432438903,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[163],"(163,)",40000,0.01482570416547959,3.98343701780537e-6,0.00199585495911034,1.0000085496454616,25040.636745651464,27342.24068051175,1.2564111208113107e-5,9.180998912815403e-6,0.01172155124018148,0.01473040621716264,0.01826701135626058,0.01163205168409498,0.01815113455250651,2.855421686746987,0.00676728692410178,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[164],"(164,)",40000,0.01400960009645801,3.655721823650363e-6,0.00191199420073659,1.000042140568214,25182.167180393462,27167.837140704272,1.200997855848341e-5,8.770393974402583e-6,0.01102805913279328,0.01392679060005282,0.01730136013064922,0.01095318894406701,0.01721627521741355,2.9036144578313245,0.00589042588527667,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[165],"(165,)",40000,0.01325820977884919,3.2368298129906866e-6,0.00179911917698375,1.0000954344833834,25612.185870073456,28402.859535779884,1.1214844006650876e-5,8.179506154812869e-6,0.0104218600539132,0.01319575494093521,0.01632455741069846,0.0103188986459942,0.01620541961214594,2.951807228915661,0.00511528851290178,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[166],"(166,)",40000,0.01256610098008742,2.835179998910649e-6,0.00168379927512475,1.000092500171953,26249.341867912128,29354.012211294543,1.037066060833134e-5,7.573282459108026e-6,0.00989731839613385,0.01250791766227945,0.0154189622044,0.00977368420860236,0.01527821302463016,2.999999999999999,0.00443184848122632,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[167],"(167,)",40000,0.01192897517270462,2.5610520428832625e-6,0.00160032872963127,1.0000374959476643,27007.62838437747,28908.574119609995,9.715289410785607e-6,7.169946240794146e-6,0.00939242361210209,0.01187568920284751,0.01463720988258144,0.00927785450301632,0.01450947211403715,3.048192771084336,0.00383081347639851,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[168],"(168,)",40000,0.0113535208294204,2.4987958275326917e-6,0.00158075799144989,1.0000620942899248,27515.92260969683,28662.04257381097,9.48900433041512e-6,7.16635749691556e-6,0.00886749689014321,0.01129345778990751,0.01404444733313669,0.00881229740076729,0.01396052166836568,3.0963855421686737,0.00330360748458392,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[169],"(169,)",40000,0.01089116901335253,2.5302998775897916e-6,0.00159069163497825,1.000067713014031,27621.268151167584,27576.119878379388,9.508237472619085e-6,7.32728918534525e-6,0.00842280178803481,0.0108129198053802,0.01361562145831974,0.00837136268645866,0.01353977829182472,3.144578313253011,0.00284234773328211,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[170],"(170,)",40000,0.01053686957517232,2.5172075394596337e-6,0.00158657100044707,1.000034006641607,28186.991985909033,26998.43389782434,9.361304829055227e-6,7.370227265459143e-6,0.008078227354121,0.01044891820346477,0.01328244922275141,0.00793055391225238,0.01308842284356957,3.192771084337348,0.00243981730846322,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[171],"(171,)",40000,0.0102747640089993,2.4236532693085105e-6,0.00155680868102298,1.0000181673423032,29519.22555606013,28458.64045056925,8.975383313591452e-6,7.228266661837461e-6,0.00786250480731365,0.01019471385342112,0.0129644787640455,0.00772639648914744,0.01278890745722765,3.2409638554216857,0.00208943439580929,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[172],"(172,)",40000,0.01009016898047841,2.276001619598429e-6,0.00150864231002528,0.9999702723584288,31725.483852091344,29842.32578436657,8.412230794082306e-6,6.957833363134363e-6,0.00774937623970873,0.01001317921472086,0.01270678385139165,0.00754252349038033,0.01246473794735992,3.2891566265060224,0.00178521901389946,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[173],"(173,)",40000,0.00997068313724062,2.1315453438090017e-6,0.00145998128200638,0.9999680999550294,34508.1900784601,31896.082457373243,7.816762721209156e-6,6.687169242921108e-6,0.00769371758914024,0.00989584947546068,0.01248925319962697,0.00756804803987305,0.01233672383139311,3.3373493975903603,0.00152175802302402,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[174],"(174,)",40000,0.00990091881781647,2.0639165086503096e-6,0.00143663374199909,1.0000057745106274,36779.93899573336,32438.397563351304,7.449696345877146e-6,6.591120526144032e-6,0.00766966589171936,0.00982855617410255,0.01238072716803642,0.00755833030363829,0.01224507903738242,3.385542168674698,0.00129416910759899,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[175],"(175,)",40000,0.00986696208037009,2.136118863941749e-6,0.00146154673683113,0.9999723054092832,36511.09021124752,32441.035781436673,7.608512417298194e-6,6.804712873626514e-6,0.00763681811783562,0.00978136743586323,0.01240600461576702,0.00740074699834432,0.01215172101565777,3.433734939759035,0.0010980643447548,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[176],"(176,)",40000,0.00984269598757133,2.370535718156997e-6,0.00153965441517146,0.9999422747840756,34020.76716726672,32201.1649146002,8.316352318481684e-6,7.302103330928985e-6,0.00752360410197232,0.00973989462247806,0.01254087649758038,0.00731681172794231,0.01226660667018615,3.4819277108433724,9.2951388819342e-4,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[177],"(177,)",40000,0.00971176926164474,2.5525405609161854e-6,0.00159766722471113,0.999959055771058,31705.84229351008,32876.18299699682,8.956975546585564e-6,7.5894413237620355e-6,0.00732164092054446,0.00959397155770556,0.01252087006200534,0.00709109101279418,0.01221312722697051,3.5301204819277094,7.8501021617313e-4,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[178],"(178,)",40000,0.00946076159498079,2.5501961832954747e-6,0.00159693336845826,0.9999741194005904,30218.084069927663,33250.850128361715,9.168454138852205e-6,7.470242860903443e-6,0.0070697909033187,0.00934405738892561,0.0122559738208381,0.00691037596263047,0.01205444151627457,3.578313253012047,6.6143331655267e-4,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[179],"(179,)",40000,0.00911301484334754,2.378300036625451e-6,0.00154217380234053,0.999992473834078,29288.207710800223,33184.61048784659,8.996857920216476e-6,7.036325815657491e-6,0.00677899968511997,0.00900617061977595,0.01181117065009347,0.00657272728490735,0.01154146139673876,3.626506024096385,5.5601711101846e-4,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
pdf,pdf[180],"(180,)",40000,0.00869106908894229,2.1044531743482344e-6,0.00145067335205008,1.000005204652458,28626.668969414317,32666.577023319365,8.56154868281401e-6,6.44504783498148e-6,0.00648310727832643,0.00859661303334575,0.01122170470309847,0.00635893926370207,0.01104757565184858,3.6746987951807215,4.6631735550918e-4,ptm-47-co,001h-ptm,20250906-033954,-1,-4,7,30,continue_linearly
